game_id,board_nr,player1,player2,starting_player,winner,repetition,n_moves,player1_avg_n_nodes,player2_avg_n_nodes,player1_avg_n_iter,player2_avg_n_iter,sudden_win_found,avg_depth,max_depth,min_depth,avg_n_entries_tptable
21,1,AB,MCTS,2,2,10,12,800103.6666666666,14252.833333333334,0.0,33751.833333333336,False,0,0,0,
22,1,AB,MCTS,1,2,11,13,806395.5,15274.714285714286,0.0,32876.28571428572,False,0,0,0,
23,1,AB,MCTS,2,2,11,55,1154240.5,14252.62962962963,0.0,51500.851851851854,False,0,0,0,
24,1,AB,MCTS,1,1,12,24,836811.4166666666,14886.5,0.0,23931.833333333332,False,0,0,0,
25,1,AB,MCTS,2,1,12,13,837293.4285714285,19026.333333333332,0.0,23233.333333333332,False,0,0,0,
26,1,AB,MCTS,1,1,13,16,962164.625,19586.875,0.0,21885.625,False,0,0,0,
27,1,AB,MCTS,2,1,13,60,1074051.3333333333,16555.5,0.0,125820.0,False,0,0,0,
28,1,AB,MCTS,1,1,14,22,848886.8181818182,15632.09090909091,0.0,26337.81818181818,False,0,0,0,
29,1,AB,MCTS,2,2,14,12,837024.0,15245.5,0.0,35035.0,False,0,0,0,
30,1,AB,MCTS,1,2,15,13,830477.8333333334,15962.0,0.0,33268.71428571428,False,0,0,0,
31,1,AB,MCTS,2,1,15,15,836891.625,21659.714285714286,0.0,23429.714285714286,False,0,0,0,
32,1,AB,MCTS,1,2,16,41,961748.55,16478.380952380954,0.0,31149.333333333332,False,0,0,0,
33,1,AB,MCTS,2,1,16,15,793224.625,18401.0,0.0,23122.714285714286,False,0,0,0,
34,1,AB,MCTS,1,1,17,57,1093615.3214285714,14918.48275862069,0.0,78062.31034482758,False,0,0,0,
35,1,AB,MCTS,2,1,17,56,1055132.642857143,16146.92857142857,0.0,80367.03571428571,False,0,0,0,
36,1,AB,MCTS,1,1,18,18,874724.3333333334,18916.666666666668,0.0,22499.88888888889,False,0,0,0,
37,1,AB,MCTS,2,1,18,15,806273.125,19803.428571428572,0.0,22788.428571428572,False,0,0,0,
38,1,AB,MCTS,1,1,19,14,822408.8571428572,18840.0,0.0,22482.571428571428,False,0,0,0,
39,1,AB,MCTS,2,1,19,13,833956.8571428572,22024.0,0.0,23778.333333333332,False,0,0,0,
40,1,AB,MCTS,1,1,20,28,839874.2857142857,17754.0,0.0,23273.571428571428,False,0,0,0,
41,1,AB,MCTS,2,1,20,19,918038.4,21055.555555555555,0.0,23530.777777777777,False,0,0,0,
42,1,AB,MCTS,1,1,21,26,910973.9230769231,16791.69230769231,0.0,20678.46153846154,False,0,0,0,
43,1,AB,MCTS,2,1,21,25,850762.2307692308,21618.25,0.0,28241.333333333332,False,0,0,0,
44,1,AB,MCTS,1,1,22,12,844702.8333333334,21224.333333333332,0.0,23893.5,False,0,0,0,
45,1,AB,MCTS,2,1,22,25,889591.3846153846,24022.25,0.0,30370.916666666668,False,0,0,0,
46,1,AB,MCTS,1,1,23,59,1151755.3448275863,14484.9,0.0,99047.0,False,0,0,0,
47,1,AB,MCTS,2,1,23,17,842398.4444444445,17485.125,0.0,27838.5,False,0,0,0,
48,1,AB,MCTS,1,1,24,12,851475.1666666666,20845.666666666668,0.0,23331.5,False,0,0,0,
49,1,AB,MCTS,2,1,24,15,825724.125,18794.85714285714,0.0,22560.285714285714,False,0,0,0,
50,1,AB,MCTS-PNS,1,1,0,20,790997.4,15782.4,0.0,18415.9,False,0,0,0,
51,1,AB,MCTS-PNS,2,1,0,15,896857.0,17722.14285714286,0.0,19306.285714285714,False,0,0,0,
52,1,AB,MCTS-PNS,1,1,1,20,916748.6,16623.6,0.0,19856.6,False,0,0,0,
53,1,AB,MCTS-PNS,2,2,1,30,865373.6666666666,13931.2,0.0,24324.4,False,0,0,0,
54,1,AB,MCTS-PNS,1,1,2,61,1044003.5333333333,16560.0,0.0,110774.64516129032,False,0,0,0,
55,1,AB,MCTS-PNS,2,1,2,23,822110.5833333334,16400.272727272728,0.0,20108.363636363636,False,0,0,0,
56,1,AB,MCTS-PNS,1,1,3,14,867192.7142857143,16977.85714285714,0.0,19241.0,False,0,0,0,
57,1,AB,MCTS-PNS,2,2,3,20,836104.9,13608.3,0.0,24104.9,False,0,0,0,
58,1,AB,MCTS-PNS,1,1,4,57,1117644.392857143,13678.724137931034,0.0,61563.48275862069,False,0,0,0,
59,1,AB,MCTS-PNS,2,1,4,13,803101.0,17259.666666666668,0.0,19131.5,False,0,0,0,
60,1,AB,MCTS-PNS,1,1,5,16,810225.375,16858.375,0.0,18694.0,False,0,0,0,
61,1,AB,MCTS-PNS,2,1,5,58,1033251.5862068966,15946.655172413793,0.0,67104.3448275862,False,0,0,0,
62,1,AB,MCTS-PNS,1,1,6,59,1146148.5862068965,16072.266666666666,0.0,86481.36666666667,False,0,0,0,
63,1,AB,MCTS-PNS,2,1,6,15,819331.5,17246.0,0.0,19133.14285714286,False,0,0,0,
64,1,AB,MCTS-PNS,1,2,7,56,1181111.142857143,14337.964285714286,0.0,43738.357142857145,False,0,0,0,
65,1,AB,MCTS-PNS,2,1,7,13,816086.2857142857,18324.333333333332,0.0,19906.166666666668,False,0,0,0,
66,1,AB,MCTS-PNS,1,1,8,16,807433.25,16856.5,0.0,18210.375,False,0,0,0,
67,1,AB,MCTS-PNS,2,1,8,11,834824.1666666666,18128.8,0.0,19976.4,False,0,0,0,
68,1,AB,MCTS-PNS,1,1,9,57,988184.4285714285,14926.586206896553,0.0,59244.58620689655,False,0,0,0,
69,1,AB,MCTS-PNS,2,1,9,27,801089.5,15858.76923076923,0.0,20605.076923076922,False,0,0,0,
70,1,AB,MCTS-PNS,1,1,10,14,759229.5714285715,16761.571428571428,0.0,19046.428571428572,False,0,0,0,
71,1,AB,MCTS-PNS,2,1,10,13,828139.1428571428,18780.5,0.0,19966.666666666668,False,0,0,0,
72,1,AB,MCTS-PNS,1,1,11,16,794894.625,17109.5,0.0,18216.75,False,0,0,0,
73,1,AB,MCTS-PNS,2,1,11,13,792470.2857142857,17297.833333333332,0.0,18853.5,False,0,0,0,
74,1,AB,MCTS-PNS,1,2,12,17,840748.75,13445.222222222223,0.0,25184.222222222223,False,0,0,0,
75,1,AB,MCTS-PNS,2,1,12,60,1063255.1666666667,13067.266666666666,0.0,94401.53333333334,False,0,0,0,
76,1,AB,MCTS-PNS,1,2,13,41,921975.0,12715.285714285714,0.0,26659.285714285714,False,0,0,0,
77,1,AB,MCTS-PNS,2,2,13,18,931214.6666666666,13720.777777777777,0.0,25352.333333333332,False,0,0,0,
78,1,AB,MCTS-PNS,1,1,14,18,902781.0,17085.11111111111,0.0,19363.666666666668,False,0,0,0,
79,1,AB,MCTS-PNS,2,1,14,15,874039.0,18408.85714285714,0.0,20727.428571428572,False,0,0,0,
80,1,AB,MCTS-PNS,1,1,15,22,849004.5454545454,16705.727272727272,0.0,19391.454545454544,False,0,0,0,
81,1,AB,MCTS-PNS,2,1,15,13,855731.1428571428,17932.5,0.0,19238.333333333332,False,0,0,0,
82,1,AB,MCTS-PNS,1,2,16,27,833719.7692307692,14091.92857142857,0.0,23730.85714285714,False,0,0,0,
83,1,AB,MCTS-PNS,2,1,16,13,845363.5714285715,18219.666666666668,0.0,19360.833333333332,False,0,0,0,
84,1,AB,MCTS-PNS,1,1,17,57,1063329.357142857,13413.51724137931,0.0,64986.8275862069,False,0,0,0,
85,1,AB,MCTS-PNS,2,1,17,56,1090184.1785714286,14131.642857142857,0.0,56697.21428571428,False,0,0,0,
86,1,AB,MCTS-PNS,1,1,18,20,850474.4,16553.8,0.0,19203.9,False,0,0,0,
87,1,AB,MCTS-PNS,2,1,18,17,823490.8888888889,25217.125,0.0,26671.25,False,0,0,0,
88,1,AB,MCTS-PNS,1,1,19,59,1090736.448275862,14626.266666666666,0.0,82497.13333333333,False,0,0,0,
89,1,AB,MCTS-PNS,2,2,19,28,1062694.857142857,15763.642857142857,0.0,26267.85714285714,False,0,0,0,
90,1,AB,MCTS-PNS,1,1,20,46,974835.5652173914,21555.82608695652,0.0,32741.91304347826,False,0,0,0,
91,1,AB,MCTS-PNS,2,1,20,15,822922.5,17095.428571428572,0.0,18904.714285714286,False,0,0,0,
92,1,AB,MCTS-PNS,1,1,21,59,1007968.448275862,14943.733333333334,0.0,74515.4,False,0,0,0,
93,1,AB,MCTS-PNS,2,1,21,15,869748.25,17065.714285714286,0.0,18238.714285714286,False,0,0,0,
94,1,AB,MCTS-PNS,1,1,22,57,1113988.3214285714,14681.689655172413,0.0,64011.24137931035,False,0,0,0,
95,1,AB,MCTS-PNS,2,1,22,13,841820.0,18295.166666666668,0.0,19927.333333333332,False,0,0,0,
96,1,AB,MCTS-PNS,1,1,23,16,816524.375,17128.0,0.0,18614.625,False,0,0,0,
97,1,AB,MCTS-PNS,2,1,23,13,797163.0,17610.166666666668,0.0,19320.666666666668,False,0,0,0,
98,1,AB,MCTS-PNS,1,2,24,60,1105475.8666666667,14970.666666666666,0.0,61326.13333333333,False,0,0,0,
99,1,AB,MCTS-PNS,2,1,24,13,831684.1428571428,18779.666666666668,0.0,19621.0,False,0,0,0,
100,1,MCTS,MCTS-PNS,1,2,0,60,13760.4,12650.1,114144.03333333334,55141.13333333333,False,0,0,0,
101,1,MCTS,MCTS-PNS,2,2,0,30,14197.333333333334,12164.0,17747.4,22258.4,False,0,0,0,
102,1,MCTS,MCTS-PNS,1,2,1,58,13316.586206896553,12968.48275862069,90342.10344827586,43324.1724137931,False,0,0,0,
103,1,MCTS,MCTS-PNS,2,2,1,57,13283.620689655172,13034.892857142857,69489.1724137931,35438.96428571428,False,0,0,0,
104,1,MCTS,MCTS-PNS,1,1,2,57,15075.214285714286,14469.034482758621,49868.32142857143,63636.724137931036,False,0,0,0,
105,1,MCTS,MCTS-PNS,2,2,2,59,12290.166666666666,11758.51724137931,107752.13333333333,53670.1724137931,False,0,0,0,
106,1,MCTS,MCTS-PNS,1,1,3,18,15398.222222222223,17137.0,30703.555555555555,18727.333333333332,False,0,0,0,
107,1,MCTS,MCTS-PNS,2,2,3,18,18251.666666666668,13570.555555555555,20747.0,24697.0,False,0,0,0,
108,1,MCTS,MCTS-PNS,1,0.5,4,61,13303.666666666666,12496.774193548386,74431.13333333333,91472.32258064517,False,0,0,0,
109,1,MCTS,MCTS-PNS,2,2,4,61,12046.483870967742,11864.7,136768.4193548387,61391.46666666667,False,0,0,0,
110,1,MCTS,MCTS-PNS,1,2,5,15,18845.714285714286,13695.625,23339.714285714286,26343.625,False,0,0,0,
111,1,MCTS,MCTS-PNS,2,1,5,23,14038.333333333334,15619.0,26309.75,17910.18181818182,False,0,0,0,
112,1,MCTS,MCTS-PNS,1,0.5,6,61,14853.466666666667,13982.064516129032,75788.46666666666,93727.35483870968,False,0,0,0,
113,1,MCTS,MCTS-PNS,2,2,6,59,16967.9,15139.103448275862,117308.83333333333,60198.275862068964,False,0,0,0,
114,1,MCTS,MCTS-PNS,1,2,7,58,15915.827586206897,14252.758620689656,97247.6551724138,49183.10344827586,False,0,0,0,
115,1,MCTS,MCTS-PNS,2,2,7,40,15003.15,13956.5,23024.15,27210.3,False,0,0,0,
116,1,MCTS,MCTS-PNS,1,1,8,59,14290.724137931034,13607.366666666667,55788.93103448276,69780.4,False,0,0,0,
117,1,MCTS,MCTS-PNS,2,2,8,28,19037.928571428572,15858.57142857143,23259.571428571428,26405.35714285714,False,0,0,0,
118,1,MCTS,MCTS-PNS,1,2,9,60,12634.766666666666,12006.133333333333,112150.16666666667,50877.5,False,0,0,0,
119,1,MCTS,MCTS-PNS,2,2,9,59,14202.2,13147.793103448275,107912.4,53474.137931034486,False,0,0,0,
120,1,MCTS,MCTS-PNS,1,1,10,12,13606.0,16332.5,32399.833333333332,16901.0,False,0,0,0,
121,1,MCTS,MCTS-PNS,2,1,10,15,15175.5,17425.428571428572,31854.5,19591.85714285714,False,0,0,0,
122,1,MCTS,MCTS-PNS,1,1,11,14,16136.285714285714,19043.85714285714,33362.71428571428,19810.428571428572,False,0,0,0,
123,1,MCTS,MCTS-PNS,2,1,11,58,13138.068965517241,12748.379310344828,48787.89655172414,63349.862068965514,False,0,0,0,
124,1,MCTS,MCTS-PNS,1,1,12,18,14402.555555555555,16061.444444444445,29651.555555555555,17392.222222222223,False,0,0,0,
125,1,MCTS,MCTS-PNS,2,2,12,38,16646.947368421053,14730.631578947368,22234.78947368421,26764.21052631579,False,0,0,0,
126,1,MCTS,MCTS-PNS,1,2,13,21,18439.2,13565.363636363636,21228.1,23720.81818181818,False,0,0,0,
127,1,MCTS,MCTS-PNS,2,1,13,60,14786.0,14752.533333333333,76638.7,97717.36666666667,False,0,0,0,
128,1,MCTS,MCTS-PNS,1,1,14,22,15843.363636363636,16382.454545454546,29980.272727272728,18266.272727272728,False,0,0,0,
129,1,MCTS,MCTS-PNS,2,1,14,58,12433.758620689656,12109.896551724138,46698.44827586207,54360.137931034486,False,0,0,0,
130,1,MCTS,MCTS-PNS,1,2,15,58,11387.931034482759,10879.896551724138,87372.41379310345,41743.379310344826,False,0,0,0,
131,1,MCTS,MCTS-PNS,2,2,15,59,12547.533333333333,12428.51724137931,82858.13333333333,41839.75862068965,False,0,0,0,
132,1,MCTS,MCTS-PNS,1,2,16,39,18611.473684210527,15929.4,26332.105263157893,28981.55,False,0,0,0,
133,1,MCTS,MCTS-PNS,2,2,16,57,13004.689655172413,12602.035714285714,78366.44827586207,38776.03571428572,False,0,0,0,
134,1,MCTS,MCTS-PNS,1,1,17,18,13848.666666666666,15926.0,29172.444444444445,17224.88888888889,False,0,0,0,
135,1,MCTS,MCTS-PNS,2,0.5,17,61,12308.290322580646,12368.1,123379.54838709677,60459.53333333333,False,0,0,0,
136,1,MCTS,MCTS-PNS,1,1,18,18,14127.777777777777,15744.777777777777,29314.0,17047.666666666668,False,0,0,0,
137,1,MCTS,MCTS-PNS,2,2,18,20,18398.1,14339.9,20320.6,25077.5,False,0,0,0,
138,1,MCTS,MCTS-PNS,1,1,19,28,16567.714285714286,16765.714285714286,30107.928571428572,19532.785714285714,False,0,0,0,
139,1,MCTS,MCTS-PNS,2,1,19,25,16409.76923076923,16887.333333333332,30395.076923076922,20494.5,False,0,0,0,
140,1,MCTS,MCTS-PNS,1,2,20,43,15966.904761904761,13338.0,24445.14285714286,27130.545454545456,False,0,0,0,
141,1,MCTS,MCTS-PNS,2,0.5,20,61,13034.645161290322,12968.7,124601.3870967742,61014.1,False,0,0,0,
142,1,MCTS,MCTS-PNS,1,2,21,21,16197.2,12960.09090909091,18651.8,22934.18181818182,False,0,0,0,
143,1,MCTS,MCTS-PNS,2,1,21,37,14182.947368421053,14332.555555555555,27798.736842105263,18797.277777777777,False,0,0,0,
144,1,MCTS,MCTS-PNS,1,2,22,58,15414.793103448275,14660.206896551725,99519.8275862069,50661.75862068965,False,0,0,0,
145,1,MCTS,MCTS-PNS,2,2,22,59,13016.466666666667,12218.827586206897,99799.03333333334,48924.1724137931,False,0,0,0,
146,1,MCTS,MCTS-PNS,1,1,23,22,15445.636363636364,16306.181818181818,30250.454545454544,18553.545454545456,False,0,0,0,
147,1,MCTS,MCTS-PNS,2,2,23,59,11359.5,11257.344827586207,97840.03333333334,47148.724137931036,False,0,0,0,
148,1,MCTS,MCTS-PNS,1,2,24,17,19859.125,13304.777777777777,21636.625,24366.222222222223,False,0,0,0,
149,1,MCTS,MCTS-PNS,2,1,24,58,12880.827586206897,12594.103448275862,58071.75862068965,74145.37931034483,False,0,0,0,
